state,week,depression,anxiety,addiction,counselling,mental_health,stay_at_home,mask_mandate,gatherings_banned,business_closures,travel_restrictions,covid_restrictions
Florida,2021-03-28,29.0,36.0,11.0,16.0,20.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
Florida,2021-04-04,31.0,39.0,12.0,17.0,21.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
Florida,2021-04-11,30.0,41.0,13.0,17.0,20.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
Florida,2021-04-18,31.0,42.0,13.0,16.0,21.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
Florida,2021-04-25,28.0,38.0,12.0,14.0,22.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
Florida,2021-05-02,29.0,37.0,11.0,16.0,24.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
Florida,2021-05-09,28.0,35.0,11.0,18.0,24.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
Florida,2021-05-16,28.0,36.0,11.0,16.0,23.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
Florida,2021-05-23,26.0,36.0,11.0,15.0,21.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
Florida,2021-05-30,25.0,37.0,11.0,15.0,20.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
Florida,2021-06-06,26.0,37.0,11.0,15.0,20.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
Florida,2021-06-13,31.0,39.0,11.0,16.0,20.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
Florida,2021-06-20,26.0,39.0,13.0,16.0,19.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
Florida,2021-06-27,28.0,37.0,11.0,16.0,18.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
Florida,2021-07-04,26.0,40.0,11.0,17.0,18.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
Florida,2021-07-11,26.0,40.0,10.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
Florida,2021-07-18,24.0,39.0,10.0,18.0,17.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
Florida,2021-07-25,25.0,38.0,11.0,16.0,23.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
Florida,2021-08-01,23.0,39.0,11.0,16.0,18.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
Florida,2021-08-08,36.0,40.0,11.0,15.0,19.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
Florida,2021-08-15,27.0,41.0,10.0,16.0,18.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
Florida,2021-08-22,24.0,40.0,11.0,18.0,21.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
Florida,2021-08-29,25.0,39.0,12.0,19.0,20.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
Florida,2021-09-05,26.0,38.0,11.0,17.0,21.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
Florida,2021-09-12,30.0,42.0,12.0,18.0,21.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
Florida,2021-09-19,28.0,43.0,9.0,18.0,21.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
Florida,2021-09-26,29.0,42.0,11.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
Florida,2021-10-03,27.0,40.0,11.0,19.0,26.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
Florida,2021-10-10,29.0,43.0,11.0,20.0,29.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
Florida,2021-10-17,28.0,41.0,11.0,19.0,23.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
Florida,2021-10-24,28.0,39.0,13.0,18.0,22.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
Florida,2021-10-31,28.0,37.0,11.0,16.0,22.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
Florida,2021-11-07,29.0,41.0,11.0,18.0,22.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
Florida,2021-11-14,27.0,39.0,12.0,17.0,23.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
Florida,2021-11-21,23.0,35.0,12.0,12.0,18.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
Florida,2021-11-28,27.0,44.0,13.0,18.0,23.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
Florida,2021-12-05,28.0,38.0,13.0,16.0,24.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
Florida,2021-12-12,27.0,38.0,14.0,17.0,19.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
Florida,2021-12-19,19.0,31.0,12.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
Florida,2021-12-26,20.0,34.0,11.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
Florida,2022-01-02,27.0,40.0,11.0,18.0,21.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
Florida,2022-01-09,29.0,37.0,12.0,18.0,20.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
Florida,2022-01-16,30.0,37.0,13.0,18.0,21.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
Florida,2022-01-23,30.0,34.0,12.0,16.0,23.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
Florida,2022-01-30,32.0,38.0,13.0,17.0,24.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
Florida,2022-02-06,33.0,41.0,14.0,18.0,25.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
Florida,2022-02-13,30.0,41.0,13.0,17.0,24.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
Florida,2022-02-20,30.0,43.0,11.0,20.0,26.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
Florida,2022-02-27,31.0,43.0,11.0,20.0,26.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
Florida,2022-03-06,33.0,44.0,12.0,18.0,25.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
Florida,2022-03-13,29.0,38.0,12.0,17.0,23.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
Florida,2022-03-20,31.0,43.0,11.0,19.0,25.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
Florida,2022-03-27,33.0,45.0,12.0,18.0,25.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
Florida,2022-04-03,32.0,42.0,13.0,18.0,26.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
Florida,2022-04-10,31.0,40.0,12.0,18.0,24.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
Florida,2022-04-17,35.0,42.0,12.0,18.0,27.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
Florida,2022-04-24,31.0,41.0,12.0,19.0,28.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
Florida,2022-05-01,31.0,43.0,11.0,17.0,30.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
Florida,2022-05-08,30.0,40.0,14.0,17.0,27.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
Florida,2022-05-15,30.0,37.0,13.0,19.0,27.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
Florida,2022-05-22,27.0,34.0,12.0,17.0,29.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
Florida,2022-05-29,31.0,35.0,12.0,15.0,25.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
Florida,2022-06-05,29.0,38.0,11.0,17.0,25.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
Florida,2022-06-12,28.0,37.0,12.0,16.0,24.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
Florida,2022-06-19,27.0,39.0,12.0,15.0,23.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
Florida,2022-06-26,26.0,43.0,11.0,18.0,21.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
Florida,2022-07-03,26.0,40.0,11.0,15.0,21.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
Florida,2022-07-10,28.0,42.0,12.0,16.0,22.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
Florida,2022-07-17,28.0,42.0,12.0,17.0,22.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
Florida,2022-07-24,28.0,43.0,11.0,17.0,22.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
Florida,2022-07-31,24.0,42.0,11.0,20.0,23.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
Florida,2022-08-07,23.0,39.0,10.0,16.0,19.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
Florida,2022-08-14,24.0,42.0,11.0,18.0,22.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
Florida,2022-08-21,26.0,43.0,11.0,19.0,21.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
Florida,2022-08-28,27.0,43.0,11.0,19.0,26.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
Florida,2022-09-04,26.0,40.0,10.0,18.0,21.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
Florida,2022-09-11,28.0,44.0,11.0,17.0,25.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
Florida,2022-09-18,100.0,42.0,10.0,20.0,22.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
Florida,2022-09-25,42.0,32.0,10.0,13.0,20.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
Florida,2022-10-02,34.0,40.0,12.0,18.0,27.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
Florida,2022-10-09,28.0,42.0,12.0,17.0,32.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
Florida,2022-10-16,26.0,39.0,11.0,19.0,27.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
Florida,2022-10-23,29.0,40.0,11.0,17.0,27.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
Florida,2022-10-30,29.0,40.0,11.0,18.0,25.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
Florida,2022-11-06,33.0,33.0,11.0,16.0,24.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
Florida,2022-11-13,29.0,40.0,11.0,15.0,26.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
Florida,2022-11-20,22.0,33.0,10.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
Florida,2022-11-27,28.0,41.0,10.0,16.0,25.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
Florida,2022-12-04,30.0,41.0,11.0,16.0,26.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
Florida,2022-12-11,30.0,36.0,11.0,15.0,25.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
Florida,2022-12-18,22.0,33.0,13.0,14.0,16.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
Florida,2022-12-25,20.0,35.0,10.0,11.0,17.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
Florida,2023-01-01,24.0,39.0,9.0,16.0,21.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
Hawaii,2017-12-31,62.0,55.0,22.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2018-01-07,54.0,55.0,22.0,19.0,11.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2018-01-14,46.0,34.0,9.0,40.0,21.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2018-01-21,63.0,49.0,12.0,32.0,26.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2018-01-28,77.0,45.0,25.0,25.0,21.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2018-02-04,75.0,44.0,27.0,58.0,13.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2018-02-11,60.0,58.0,29.0,31.0,37.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2018-02-18,54.0,49.0,25.0,25.0,29.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2018-02-25,64.0,65.0,33.0,39.0,25.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2018-03-04,64.0,48.0,18.0,33.0,28.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2018-03-11,64.0,53.0,12.0,16.0,21.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2018-03-18,51.0,61.0,38.0,23.0,25.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2018-03-25,68.0,39.0,12.0,31.0,30.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2018-04-01,47.0,40.0,23.0,30.0,13.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2018-04-08,57.0,50.0,16.0,26.0,21.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2018-04-15,63.0,53.0,27.0,23.0,18.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2018-04-22,62.0,56.0,23.0,20.0,34.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2018-04-29,48.0,71.0,36.0,20.0,28.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2018-05-06,46.0,37.0,9.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2018-05-13,53.0,43.0,31.0,19.0,17.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2018-05-20,70.0,53.0,18.0,33.0,20.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2018-05-27,48.0,62.0,21.0,24.0,27.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2018-06-03,53.0,58.0,22.0,21.0,40.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2018-06-10,60.0,53.0,24.0,27.0,29.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2018-06-17,31.0,30.0,18.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2018-06-24,43.0,59.0,20.0,26.0,20.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2018-07-01,46.0,54.0,28.0,17.0,11.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2018-07-08,53.0,47.0,6.0,14.0,16.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2018-07-15,54.0,29.0,19.0,35.0,36.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2018-07-22,47.0,44.0,28.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2018-07-29,29.0,71.0,13.0,27.0,7.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2018-08-05,53.0,67.0,17.0,33.0,27.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2018-08-12,55.0,64.0,29.0,37.0,24.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2018-08-19,30.0,40.0,28.0,43.0,8.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2018-08-26,64.0,49.0,40.0,17.0,36.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2018-09-02,66.0,61.0,19.0,37.0,24.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2018-09-09,59.0,80.0,27.0,47.0,26.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2018-09-16,62.0,62.0,0.0,45.0,29.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2018-09-23,52.0,45.0,5.0,38.0,20.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2018-09-30,63.0,59.0,16.0,24.0,31.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2018-10-07,61.0,58.0,18.0,28.0,42.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2018-10-14,57.0,51.0,19.0,24.0,12.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2018-10-21,65.0,74.0,31.0,18.0,33.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2018-10-28,72.0,77.0,18.0,35.0,25.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2018-11-04,65.0,43.0,36.0,22.0,32.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2018-11-11,66.0,76.0,14.0,25.0,50.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2018-11-18,79.0,69.0,10.0,23.0,13.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2018-11-25,56.0,54.0,27.0,30.0,44.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2018-12-02,52.0,46.0,20.0,24.0,37.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2018-12-09,82.0,48.0,24.0,25.0,39.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2018-12-16,40.0,53.0,24.0,15.0,16.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2018-12-23,33.0,71.0,22.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2018-12-30,40.0,65.0,35.0,16.0,19.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2019-01-06,80.0,44.0,6.0,25.0,10.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2019-01-13,56.0,49.0,20.0,19.0,32.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2019-01-20,62.0,53.0,15.0,27.0,34.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2019-01-27,51.0,45.0,17.0,16.0,33.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2019-02-03,90.0,52.0,12.0,46.0,22.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2019-02-10,84.0,40.0,20.0,19.0,13.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2019-02-17,70.0,73.0,0.0,6.0,26.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2019-02-24,49.0,60.0,11.0,24.0,38.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2019-03-03,47.0,39.0,17.0,19.0,13.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2019-03-10,72.0,59.0,11.0,32.0,24.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2019-03-17,63.0,56.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2019-03-24,38.0,60.0,19.0,23.0,34.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2019-03-31,81.0,65.0,40.0,24.0,28.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2019-04-07,43.0,60.0,29.0,35.0,21.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2019-04-14,38.0,47.0,34.0,29.0,32.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2019-04-21,72.0,64.0,28.0,46.0,6.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2019-04-28,71.0,49.0,30.0,46.0,35.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2019-05-05,60.0,61.0,16.0,13.0,28.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2019-05-12,43.0,49.0,27.0,17.0,41.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2019-05-19,77.0,48.0,33.0,25.0,31.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2019-05-26,53.0,43.0,39.0,21.0,10.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2019-06-02,52.0,49.0,33.0,30.0,12.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2019-06-09,45.0,49.0,13.0,21.0,14.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2019-06-16,34.0,58.0,19.0,42.0,18.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2019-06-23,56.0,68.0,24.0,23.0,25.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2019-06-30,46.0,64.0,33.0,20.0,13.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2019-07-07,49.0,42.0,17.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2019-07-14,37.0,52.0,23.0,22.0,23.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2019-07-21,33.0,79.0,19.0,17.0,15.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2019-07-28,58.0,77.0,19.0,46.0,7.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2019-08-04,76.0,92.0,24.0,27.0,29.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2019-08-11,38.0,53.0,13.0,27.0,18.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2019-08-18,46.0,64.0,24.0,23.0,9.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2019-08-25,46.0,69.0,19.0,36.0,48.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2019-09-01,48.0,88.0,13.0,34.0,24.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2019-09-08,73.0,50.0,22.0,26.0,35.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2019-09-15,45.0,62.0,22.0,30.0,23.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2019-09-22,67.0,51.0,26.0,20.0,23.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2019-09-29,46.0,65.0,12.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2019-10-06,35.0,28.0,16.0,17.0,26.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2019-10-13,64.0,68.0,34.0,40.0,35.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2019-10-20,73.0,61.0,16.0,28.0,37.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2019-10-27,47.0,74.0,19.0,29.0,44.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2019-11-03,62.0,50.0,14.0,26.0,20.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2019-11-10,48.0,59.0,11.0,46.0,32.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2019-11-17,58.0,66.0,19.0,32.0,42.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2019-11-24,50.0,60.0,25.0,13.0,27.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2019-12-01,61.0,41.0,13.0,34.0,36.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2019-12-08,55.0,60.0,25.0,34.0,39.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2019-12-15,51.0,64.0,22.0,20.0,16.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2019-12-22,57.0,51.0,10.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2019-12-29,47.0,50.0,0.0,21.0,20.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2020-01-05,46.0,67.0,17.0,42.0,21.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2020-01-12,63.0,58.0,19.0,32.0,25.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2020-01-19,75.0,56.0,13.0,14.0,24.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2020-01-26,42.0,53.0,18.0,25.0,54.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2020-02-02,58.0,70.0,17.0,24.0,33.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2020-02-09,67.0,79.0,18.0,28.0,44.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2020-02-16,54.0,66.0,14.0,22.0,26.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2020-02-23,49.0,50.0,29.0,24.0,22.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2020-03-01,72.0,53.0,31.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2020-03-08,72.0,71.0,27.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2020-03-15,62.0,58.0,8.0,5.0,23.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Hawaii,2020-03-22,77.0,45.0,7.0,17.0,21.0,0.0,0.0,0.0,0.0,1.0,Most Restrictions
Hawaii,2020-03-29,45.0,63.0,28.0,15.0,24.0,1.0,1.0,1.0,1.0,1.0,Most Restrictions
Hawaii,2020-04-05,68.0,51.0,20.0,19.0,36.0,1.0,1.0,1.0,1.0,1.0,Most Restrictions
Hawaii,2020-04-12,46.0,57.0,27.0,12.0,21.0,1.0,1.0,1.0,1.0,1.0,Most Restrictions
Hawaii,2020-04-19,76.0,54.0,8.0,30.0,36.0,1.0,1.0,1.0,1.0,1.0,Most Restrictions
Hawaii,2020-04-26,90.0,57.0,23.0,22.0,52.0,1.0,1.0,1.0,1.0,1.0,Most Restrictions
Hawaii,2020-05-03,77.0,57.0,27.0,29.0,53.0,1.0,1.0,1.0,1.0,1.0,Most Restrictions
Hawaii,2020-05-10,67.0,74.0,19.0,34.0,39.0,1.0,1.0,1.0,1.0,1.0,Most Restrictions
Hawaii,2020-05-17,72.0,58.0,30.0,25.0,34.0,1.0,1.0,1.0,1.0,1.0,Most Restrictions
Hawaii,2020-05-24,37.0,61.0,15.0,26.0,46.0,1.0,1.0,1.0,1.0,1.0,Most Restrictions
Hawaii,2020-05-31,42.0,54.0,17.0,26.0,36.0,0.0,1.0,1.0,1.0,1.0,Most Restrictions
Hawaii,2020-06-07,54.0,50.0,14.0,18.0,18.0,0.0,1.0,1.0,1.0,1.0,Most Restrictions
Hawaii,2020-06-14,53.0,51.0,20.0,21.0,15.0,0.0,1.0,1.0,1.0,1.0,Most Restrictions
Hawaii,2020-06-21,43.0,73.0,19.0,17.0,31.0,0.0,1.0,1.0,1.0,1.0,Most Restrictions
Hawaii,2020-06-28,41.0,50.0,28.0,31.0,35.0,0.0,1.0,1.0,1.0,1.0,Most Restrictions
Hawaii,2020-07-05,66.0,69.0,14.0,24.0,25.0,0.0,1.0,1.0,1.0,1.0,Most Restrictions
Hawaii,2020-07-12,77.0,64.0,15.0,20.0,22.0,0.0,1.0,1.0,1.0,1.0,Most Restrictions
Hawaii,2020-07-19,50.0,65.0,0.0,16.0,22.0,0.0,1.0,1.0,1.0,1.0,Most Restrictions
Hawaii,2020-07-26,42.0,81.0,12.0,28.0,38.0,0.0,1.0,1.0,1.0,1.0,Most Restrictions
Hawaii,2020-08-02,32.0,69.0,19.0,43.0,30.0,0.0,1.0,1.0,1.0,1.0,Most Restrictions
Hawaii,2020-08-09,51.0,54.0,21.0,24.0,24.0,0.0,1.0,1.0,1.0,1.0,Most Restrictions
Hawaii,2020-08-16,41.0,43.0,6.0,29.0,32.0,0.0,1.0,1.0,1.0,1.0,Most Restrictions
